Tmin, 15,
CP,TSUPPLY,TTARGET
2.4197669311187155,660,20.0
1.7768870710853453,660,40.0
2.139323477972464,40,632.8370045504287
2.0043743616651,20,645.0
2.097166456966931,20,64.40312368232378
