Tmin, 15,
CP,TSUPPLY,TTARGET
1.41042288402818,630,20.0
1.7713394166742702,630,40.0
2.130148457627932,40,599.423077447203
1.0004322299522237,20,614.9999943794685
2.1229504751509727,20,65.91754400608862
