Tmin, 15,
CP,TSUPPLY,TTARGET
1.216431515205316,660,20.0
1.7768870710853453,660,40.0
2.1394694289026144,40,633.371735222555
0.8017497435626224,20,644.9992174813938
2.127497091526057,20,62.98305915936015
