Tmin, 15,
CP,TSUPPLY,TTARGET
1.7368764659626905,600,20.0
1.7657938487607232,600,40.0
2.029515162554872,40,235.36957138217986
1.3029029428180683,20,220.6288370443508
12.688403947316093,20,123.32489511194525
