Tmin, 15,
CP,TSUPPLY,TTARGET
1.2102174843253062,630,20.0
1.7713394166742702,630,40.0
2.128608465441927,40,593.8505759488834
0.8003457839701429,20,615.0
22.827679948617543,20,24.82451479809692
