Tmin, 15,
CP,TSUPPLY,TTARGET
1.8257092353763065,825.0,20.0
5.988506479862934,621.7237637825116,35.0
1.2707476811097387,20.0,809.9722436758123
6.700541288405103,169.66910223649796,603.3051775894639
0.8477022103592207,20.0,250.00124643403427
