Tmin, 15,
CP,TSUPPLY,TTARGET
1.9640921999216026,825.0,20.0
7.508828945474639,621.8810669392806,35.0
1.2707477287499997,20.0,810.0
8.399308343800696,169.56529488564087,603.3535231223418
1.0596302112688565,20.0,250.0
