1.823498100000000000e+07,1.242581100000000000e+07,1.000000000000000000e+01
1.902205100000000000e+07,1.240648600000000000e+07,1.000000000000000000e+01
1.936168700000000000e+07,1.289060500000000000e+07,1.000000000000000000e+01
1.798578700000000000e+07,1.208043600000000000e+07,1.000000000000000000e+01
1.902205100000000000e+07,1.283010300000000000e+07,1.000000000000000000e+01
1.766776100000000000e+07,1.208043600000000000e+07,1.000000000000000000e+01
1.850706700000000000e+07,1.238506600000000000e+07,1.000000000000000000e+01
1.798578700000000000e+07,1.241939300000000000e+07,1.000000000000000000e+01
1.831592200000000000e+07,1.247054000000000000e+07,1.000000000000000000e+01
1.887082200000000000e+07,1.247054000000000000e+07,1.000000000000000000e+01
1.936168700000000000e+07,1.245150100000000000e+07,1.000000000000000000e+01
1.915262300000000000e+07,1.289060500000000000e+07,1.000000000000000000e+01
1.809459900000000000e+07,1.254186400000000000e+07,1.000000000000000000e+01
1.915316200000000000e+07,1.244886600000000000e+07,1.000000000000000000e+01
1.846703500000000000e+07,1.242268800000000000e+07,1.000000000000000000e+01
1.756208500000000000e+07,1.202416600000000000e+07,1.000000000000000000e+01
1.728215600000000000e+07,1.185785300000000000e+07,1.000000000000000000e+01
1.863652000000000000e+07,1.244903400000000000e+07,1.000000000000000000e+01
1.876943000000000000e+07,1.242057500000000000e+07,1.000000000000000000e+01
1.730181900000000000e+07,1.219329200000000000e+07,1.000000000000000000e+01
