Tmin, 15, 
CP, TSUPPLY, TTARGET
1.130254,525.000000,20
0.611630 ,525.000000   ,   100.974296
1.256462 ,98.974296   ,   20
339.337925  ,100.974296    ,  98.974296
2.011182  ,20.000000     ,  420
18.929605 ,60.000000      , 85
