7.937896347483377468e-01,1.229994725389298438e+00
2.635821543755799468e+00,1.417361808973166826e-01
9.508277201790081914e-03,3.619466695792011190e+00
2.919463437412091800e+00,8.488846901841201609e-02
8.524491039246261982e-04,3.884065524909501299e+00
7.074366889989962270e-03,3.670637344195044172e+00
4.927489277727028355e-02,3.161356943619622051e+00
6.175689723412529641e-01,1.474146703943313375e+00
2.554839809398050110e-01,2.233667051780074964e+00
3.107817698592744815e+00,5.621623669177340521e-02
3.446407404575562605e+00,2.060654047955576967e-02
4.381330178117512353e-01,1.790468332662209949e+00
1.061446651101682348e-01,2.802950649714651021e+00
2.824657328938296352e+00,1.019705696869967204e-01
6.813706493673273856e-01,1.379563509348813222e+00
2.253386656300809143e+00,2.488728124652446749e-01
9.998423095015829265e-01,1.000157702932544135e+00
8.707102266977371219e-01,1.138236030247908426e+00
8.404321853347419546e-01,1.173428644927960285e+00
5.141459233441311172e-01,1.645987145747239033e+00
2.168473778492799667e-02,3.432655193060006660e+00
7.910827757137645824e-12,4.000011250485417058e+00
2.537542609104189495e+00,1.656761835058757071e-01
3.999387611936852771e+00,2.344049061173422635e-08
3.709733835877662145e+00,5.466098185611089830e-03
3.236358295594197632e+00,4.040577146598726271e-02
1.329540627189021995e-01,2.674439406123900742e+00
2.736751273408727592e+00,1.194995497292028336e-01
1.903900269557315394e-01,2.445041800586075453e+00
3.612759228110701937e+00,9.855332244910372866e-03
3.544195653885151738e-03,3.765411605565585074e+00
1.579405500736353815e-02,3.513096451951792432e+00
7.639038617451930913e-01,1.267840105472563428e+00
6.362536411144022186e-02,3.054662616641027117e+00
2.810334756980975221e-02,3.357541224335163665e+00
2.588439147363621462e-01,2.223775700699841540e+00
9.420870748589839083e-01,1.059640269332378537e+00
3.394731418055771388e-02,3.296955437095793862e+00
2.162725180502413913e-01,2.356068150566963393e+00
9.215525954528208663e-01,1.081651356196121627e+00
3.530144879317421713e-01,1.976413594447968158e+00
2.384250459008739220e+00,2.078431421181321237e-01
1.228117777636976299e-01,2.721031322692661014e+00
3.327842469930672453e-01,2.025286045067640650e+00
2.903844310650240956e-01,2.134891239927463324e+00
7.783677639202939147e-02,2.961867053562386332e+00
3.005217210339595102e+00,7.099228137792189253e-02
1.708600797985004582e-01,2.517451093257055739e+00
5.555773734593827395e-01,1.574094860455135025e+00
3.887769644361202648e+00,7.984697099828179812e-04
