8.909487273397598273e-01
1.623521340714620731e+00
9.751039535244476752e-02
1.708643742098419960e+00
2.919673104860587287e-02
8.410925567373642164e-02
2.219794872894121363e-01
7.858555670994848974e-01
5.054542322899324702e-01
1.762900365475242870e+00
1.856450216024001731e+00
6.619161712873853354e-01
3.257985038488793172e-01
1.680671689812824887e+00
8.254517850046284577e-01
1.501128460958891075e+00
9.999211516422596979e-01
9.331185491124571740e-01
9.167508851016954452e-01
7.170396943992229932e-01
1.472573861812302987e-01
-2.812619376513225689e-06
1.592966606399578433e+00
1.999846897124090583e+00
1.926066934423012800e+00
1.798988131032052573e+00
3.646286641487503921e-01
1.654312930919881186e+00
4.363370565924140632e-01
1.900725973966447935e+00
5.953314752207505833e-02
1.256744007638928018e-01
8.740159390681574436e-01
2.522406868676031477e-01
1.676405308086613977e-01
5.087670535091302071e-01
9.706117013816513150e-01
1.842479692711909145e-01
4.650510918708194996e-01
9.599753098141747820e-01
5.941502233709435865e-01
1.544101829222651823e+00
3.504451137677591088e-01
5.768745504813566072e-01
5.388732977843901928e-01
2.789924307074107546e-01
1.733556232240418327e+00
4.133522466353611868e-01
7.453706282510619285e-01
1.971742793662804916e+00
