1.731858300000000000e+07,1.230397500000000000e+07
1.945908600000000000e+07,1.272624300000000000e+07
1.670347600000000000e+07,1.268452500000000000e+07
1.810735500000000000e+07,1.262614900000000000e+07
1.632607900000000000e+07,1.238410600000000000e+07
1.919579200000000000e+07,1.271979600000000000e+07
1.939687800000000000e+07,1.267989100000000000e+07
1.602705800000000000e+07,1.229246600000000000e+07
1.908371200000000000e+07,1.271979600000000000e+07
1.604275700000000000e+07,1.290791400000000000e+07
1.648740500000000000e+07,1.250996600000000000e+07
1.901176900000000000e+07,1.261344700000000000e+07
1.648156700000000000e+07,1.220037800000000000e+07
1.919579200000000000e+07,1.271979600000000000e+07
1.796838200000000000e+07,1.263883900000000000e+07
1.674154900000000000e+07,1.264001400000000000e+07
1.710017000000000000e+07,1.231042500000000000e+07
1.600000000000000000e+07,1.230993700000000000e+07
1.765627500000000000e+07,1.229036100000000000e+07
1.650863300000000000e+07,1.273062500000000000e+07
1.893702100000000000e+07,1.261344700000000000e+07
1.838337000000000000e+07,1.251373000000000000e+07
1.600000000000000000e+07,1.200343200000000000e+07
1.839851000000000000e+07,1.258535600000000000e+07
1.871243200000000000e+07,1.254316400000000000e+07
1.656054000000000000e+07,1.220648400000000000e+07
1.772475900000000000e+07,1.231641700000000000e+07
1.750676500000000000e+07,1.264001400000000000e+07
1.629302000000000000e+07,1.258183800000000000e+07
1.654466300000000000e+07,1.266969500000000000e+07
1.605159600000000000e+07,1.287485100000000000e+07
1.600000000000000000e+07,1.287801300000000000e+07
1.830006900000000000e+07,1.243373000000000000e+07
1.705706000000000000e+07,1.229265000000000000e+07
1.654466300000000000e+07,1.229010300000000000e+07
1.815019600000000000e+07,1.262455100000000000e+07
1.972662200000000000e+07,1.291399500000000000e+07
1.904333000000000000e+07,1.261344700000000000e+07
1.878785900000000000e+07,1.262999200000000000e+07
1.674429100000000000e+07,1.228275700000000000e+07
1.957949700000000000e+07,1.271979600000000000e+07
1.679699600000000000e+07,1.234484200000000000e+07
1.600000000000000000e+07,1.263054100000000000e+07
1.609461400000000000e+07,1.220034400000000000e+07
1.745776800000000000e+07,1.250868300000000000e+07
1.803310400000000000e+07,1.235418600000000000e+07
1.856781500000000000e+07,1.257411000000000000e+07
1.705951000000000000e+07,1.247996000000000000e+07
1.690086300000000000e+07,1.228900200000000000e+07
1.602963800000000000e+07,1.200364900000000000e+07
1.785561900000000000e+07,1.245736500000000000e+07
1.669608400000000000e+07,1.229329900000000000e+07
1.702082300000000000e+07,1.248279800000000000e+07
1.978951400000000000e+07,1.291399500000000000e+07
1.830006900000000000e+07,1.243373000000000000e+07
1.714281900000000000e+07,1.219851400000000000e+07
1.630230100000000000e+07,1.200828800000000000e+07
1.714268800000000000e+07,1.230143600000000000e+07
1.687706200000000000e+07,1.237983600000000000e+07
1.627300200000000000e+07,1.230145800000000000e+07
1.729734400000000000e+07,1.250851600000000000e+07
1.679699600000000000e+07,1.234484200000000000e+07
1.878785900000000000e+07,1.247097300000000000e+07
1.714281900000000000e+07,1.228900200000000000e+07
1.904504900000000000e+07,1.261307000000000000e+07
1.602705800000000000e+07,1.229345600000000000e+07
1.796838200000000000e+07,1.263883900000000000e+07
1.632607900000000000e+07,1.259051800000000000e+07
1.609780700000000000e+07,1.206449600000000000e+07
1.630226200000000000e+07,1.234791300000000000e+07
1.600331700000000000e+07,1.247386400000000000e+07
1.702082300000000000e+07,1.248279800000000000e+07
1.774519100000000000e+07,1.234474000000000000e+07
1.600000000000000000e+07,1.287801300000000000e+07
1.689787900000000000e+07,1.264620600000000000e+07
1.754385200000000000e+07,1.246591600000000000e+07
1.851239500000000000e+07,1.265156400000000000e+07
1.736007300000000000e+07,1.226642400000000000e+07
1.602171400000000000e+07,1.258535600000000000e+07
1.689787900000000000e+07,1.264635000000000000e+07
1.666997700000000000e+07,1.257770200000000000e+07
1.803310400000000000e+07,1.262909200000000000e+07
1.731858300000000000e+07,1.230397500000000000e+07
1.609461400000000000e+07,1.220034400000000000e+07
1.978951400000000000e+07,1.291399500000000000e+07
1.687053100000000000e+07,1.228489500000000000e+07
1.600000000000000000e+07,1.234432300000000000e+07
1.823147500000000000e+07,1.262519800000000000e+07
1.823147500000000000e+07,1.263002500000000000e+07
1.789688100000000000e+07,1.258246500000000000e+07
1.602276900000000000e+07,1.200506200000000000e+07
1.705451000000000000e+07,1.279953800000000000e+07
1.600000000000000000e+07,1.263054100000000000e+07
1.626227100000000000e+07,1.258102900000000000e+07
1.765627500000000000e+07,1.229089900000000000e+07
1.679375800000000000e+07,1.257829100000000000e+07
1.654466300000000000e+07,1.229477500000000000e+07
1.761293100000000000e+07,1.244380000000000000e+07
1.705894800000000000e+07,1.279953800000000000e+07
1.736007300000000000e+07,1.226642400000000000e+07
