-7.912096107077672968e+00,-1.587277102807593110e+01
-2.463896305221283001e+00,-2.282780424381826379e+00
-2.995149518441280634e+00,-2.658990323684122359e+01
-3.741068147224950735e+00,-1.278659248507869961e+01
-6.865952853864882854e+00,-2.644476390292345513e+01
-2.545896670377942428e+00,-4.437869999828762957e+00
-3.054253650939017461e+00,-2.217692313707516405e+00
-8.062833422152834828e+00,-2.823189634301547812e+01
-2.545896670377942428e+00,-5.398221337092422800e+00
-1.677993979645862055e-01,-3.583705847017154156e+01
-5.234531695459509137e+00,-2.647512220369867464e+01
-3.903766177125021386e+00,-4.659292358521042843e+00
-9.273347543440308982e+00,-2.253315069677978499e+01
-2.545896670377942428e+00,-4.437869999828762957e+00
-3.578664771314151949e+00,-1.420208868475333475e+01
-3.563634538519295347e+00,-2.566259143941272214e+01
-7.827671446880003714e+00,-1.801441716987733344e+01
-7.834057590025054196e+00,-2.872912091557964231e+01
-8.090416502923972075e+00,-1.255682447889773812e+01
-2.408181440245243721e+00,-2.905437043242397976e+01
-3.903766177125021386e+00,-5.305128986324120888e+00
-5.185960500463238532e+00,-8.878277880337918759e+00
-1.188893912766218364e+01,-2.471311662613061344e+01
-4.264082198568189597e+00,-9.664300961847175131e+00
-4.806574047411459105e+00,-6.356219934015484796e+00
-9.192839340493378586e+00,-2.184186371359055556e+01
-7.749275789612170229e+00,-1.226739325887581344e+01
-3.563634538519295347e+00,-1.844246233416356517e+01
-4.309255556220477956e+00,-2.929346725088475978e+01
-3.184363682029129450e+00,-2.793987068178887512e+01
-5.835910799481780487e-01,-3.534226070622844418e+01
-5.437867894057717422e-01,-3.589550701003850008e+01
-6.221016253792868156e+00,-8.585648071441596585e+00
-8.060422553250191413e+00,-1.819168548075424496e+01
-8.093797512539140371e+00,-2.308729799712079966e+01
-3.761528924515801009e+00,-1.238132482779622023e+01
-9.142635603529924992e-02,-2.411961764732041047e+00
-3.903766177125021386e+00,-4.387253925639583940e+00
-3.691871555946022454e+00,-6.812280613748271207e+00
-8.190090264740433668e+00,-2.105603672458187248e+01
-2.545896670377942428e+00,-1.186162571194699922e+00
-7.377828326239068701e+00,-2.135471481237050284e+01
-3.684844525758990130e+00,-3.281627430782305055e+01
-9.273795934095005578e+00,-2.635825378250797257e+01
-5.251090592782361455e+00,-1.722176814848103277e+01
-7.255885555016106991e+00,-9.949901644533497347e+00
-4.408526266950275385e+00,-8.023493166893558737e+00
-5.622184998582724802e+00,-2.059018442710828367e+01
-8.108226462985840044e+00,-1.963298062424678392e+01
-1.188603688061391495e+01,-2.441819161726652965e+01
-5.914625327943895172e+00,-1.290052080964994730e+01
-8.051919247994987927e+00,-2.165882330608462780e+01
-5.585485914678884001e+00,-2.099358670973992957e+01
-9.142635603529924992e-02,-1.888426690060782676e+00
-6.221016253792868156e+00,-8.585648071441596585e+00
-9.297931493082046472e+00,-1.614645353528908345e+01
-1.182400382232833635e+01,-2.176214891943004659e+01
-7.945339795308086650e+00,-1.749502040287552518e+01
-6.921551906322974901e+00,-2.103923594667776342e+01
-7.945051719013690672e+00,-2.590113123070227630e+01
-5.253246067564418809e+00,-1.871577113273178838e+01
-7.377828326239068701e+00,-2.135471481237050284e+01
-5.738446290491538093e+00,-4.764187805824803945e+00
-8.108226462985840044e+00,-1.733165741047673691e+01
-3.908597273667510308e+00,-4.367611660770648996e+00
-8.049862266246009312e+00,-2.824471468321587508e+01
-3.578664771314151949e+00,-1.420208868475333475e+01
-4.197818552056901353e+00,-2.907786873803252092e+01
-1.107402542827207981e+01,-2.454149494652301655e+01
-7.337741817724577231e+00,-2.621303202501746910e+01
-5.701038673056245898e+00,-3.079981853171352668e+01
-5.585485914678884001e+00,-2.099358670973992957e+01
-7.379159904657853986e+00,-1.244936180439026430e+01
-5.437867894057717422e-01,-3.589550701003850008e+01
-3.484448317228270753e+00,-2.424305424583621971e+01
-5.803898503175560109e+00,-1.587403584990363470e+01
-3.415954672341626974e+00,-9.502792138727272686e+00
-8.404364537826836568e+00,-1.499370627413782131e+01
-4.264082198568189597e+00,-3.202990511495966075e+01
-3.482607175226576146e+00,-2.424487298644305611e+01
-4.362378366372126948e+00,-2.556394323066615470e+01
-3.703391847687612426e+00,-1.349302671718646707e+01
-7.912096107077672968e+00,-1.587277102807593110e+01
-9.273795934095005578e+00,-2.635825378250797257e+01
-9.142635603529924992e-02,-1.888426690060782676e+00
-8.162059831327724169e+00,-1.986997505400370301e+01
-7.384603809302916488e+00,-2.917293637225543534e+01
-3.753244473294330419e+00,-1.166147907415268037e+01
-3.691449158708905998e+00,-1.172304029495057875e+01
-4.301203679438344807e+00,-1.413185096003451235e+01
-1.186713994637852920e+01,-2.450593900108265188e+01
-1.534156926182504321e+00,-2.468036840456375103e+01
-3.684844525758990130e+00,-3.281627430782305055e+01
-4.319645171921024485e+00,-2.958639512427373575e+01
-8.083366377582137829e+00,-1.256386440641188074e+01
-4.354812326400974598e+00,-2.437953050898579477e+01
-8.032581894462623495e+00,-2.314799899615763934e+01
-6.090413010709653463e+00,-1.495067997970909346e+01
-1.534156926182504321e+00,-2.463841319966832089e+01
-8.404364537826836568e+00,-1.499370627413782131e+01
