Tmin, 20, 
CP, TSUPPLY, TTARGET
0.721232, 228.920439, 20.000000
0.518813, 223.920439, 105.000000
11.736605, 223.920439, 160.000000
1.091264, 95.000000, 20.000000
1.406011, 20.000000, 203.920439
29.333513,60.000000,85.000000
