1.820449600000000000e+07,1.216753800000000000e+07,1.000000000000000000e+01
1.845385700000000000e+07,1.242196000000000000e+07,1.000000000000000000e+01
1.851690100000000000e+07,1.252595700000000000e+07,1.000000000000000000e+01
1.934760100000000000e+07,1.283319800000000000e+07,1.000000000000000000e+01
1.851690100000000000e+07,1.261431200000000000e+07,1.000000000000000000e+01
1.915225000000000000e+07,1.270689400000000000e+07,1.000000000000000000e+01
1.870724500000000000e+07,1.264759800000000000e+07,1.000000000000000000e+01
1.802647100000000000e+07,1.239327200000000000e+07,1.000000000000000000e+01
1.895681800000000000e+07,1.242800800000000000e+07,1.000000000000000000e+01
1.837023600000000000e+07,1.251723900000000000e+07,1.000000000000000000e+01
1.845385700000000000e+07,1.230747700000000000e+07,1.000000000000000000e+01
1.889227500000000000e+07,1.248793100000000000e+07,1.000000000000000000e+01
1.908814700000000000e+07,1.264327900000000000e+07,1.000000000000000000e+01
1.895681800000000000e+07,1.278725100000000000e+07,1.000000000000000000e+01
1.802647100000000000e+07,1.220966700000000000e+07,1.000000000000000000e+01
1.851690100000000000e+07,1.273969500000000000e+07,1.000000000000000000e+01
1.882817600000000000e+07,1.262852300000000000e+07,1.000000000000000000e+01
1.783042900000000000e+07,1.221557400000000000e+07,1.000000000000000000e+01
1.837023600000000000e+07,1.226702000000000000e+07,1.000000000000000000e+01
1.783042900000000000e+07,1.233605800000000000e+07,1.000000000000000000e+01
1.868569400000000000e+07,1.235748500000000000e+07,1.000000000000000000e+01
1.802647100000000000e+07,1.210610500000000000e+07,1.000000000000000000e+01
1.851690100000000000e+07,1.228409900000000000e+07,1.000000000000000000e+01
1.898564900000000000e+07,1.239843400000000000e+07,1.000000000000000000e+01
1.820449600000000000e+07,1.251848800000000000e+07,1.000000000000000000e+01
1.820449600000000000e+07,1.219912800000000000e+07,1.000000000000000000e+01
1.795148500000000000e+07,1.206599300000000000e+07,1.000000000000000000e+01
1.925866300000000000e+07,1.277999500000000000e+07,1.000000000000000000e+01
1.895681800000000000e+07,1.289510600000000000e+07,1.000000000000000000e+01
1.917696600000000000e+07,1.275976100000000000e+07,1.000000000000000000e+01
1.925761700000000000e+07,1.261964600000000000e+07,1.000000000000000000e+01
1.882817600000000000e+07,1.241199200000000000e+07,1.000000000000000000e+01
1.795148500000000000e+07,1.206599300000000000e+07,1.000000000000000000e+01
1.868569400000000000e+07,1.235748500000000000e+07,1.000000000000000000e+01
1.915225000000000000e+07,1.270872800000000000e+07,1.000000000000000000e+01
1.802647100000000000e+07,1.252097600000000000e+07,1.000000000000000000e+01
1.935233700000000000e+07,1.291183400000000000e+07,1.000000000000000000e+01
1.783042900000000000e+07,1.205016700000000000e+07,1.000000000000000000e+01
1.851690100000000000e+07,1.273969500000000000e+07,1.000000000000000000e+01
1.829404200000000000e+07,1.240915700000000000e+07,1.000000000000000000e+01
