Tmin, 15,
CP,TSUPPLY,TTARGET
1.3963060279548725,650.0,20.0
1.719196655548031,650.0,40.0
2.13906639018325,48.10128136834442,623.7142444510459
0.9213318157402383,20.0,634.999739170044
26.507541379168263,20.0,24.136381191960833
