Tmin, 15,
CP,TSUPPLY,TTARGET
1.396306,650.000000,20.000000
1.719197,650.000000,40.000000
2.115643,48.101281,539.297644
0.888252,20.000000,35.000000
13.944230,20.000000,28.797715
